url_path,views_total,views_unique
/shalenMathew/Quotes-app,112,66
/shalenMathew/Quotes-app/tree/master/app,28,16
/shalenMathew/Quotes-app/issues,19,7
/shalenMathew/Quotes-app/tree/master/app/src/main,15,9
/shalenMathew/Quotes-app/blob/master/app/src/main/java/com/shalenmathew/quotesapp/presentation/screens/home_screen/HomeScreen.kt,15,4
/shalenMathew/Quotes-app/pull/91,11,4
/shalenMathew/Quotes-app/tree/master/app/src,10,9
/shalenMathew/Quotes-app/pull/92,10,3
/shalenMathew/Quotes-app/pulls,9,3
/shalenMathew/Quotes-app/tree/master/app/src/main/java/com/shalenmathew/quotesapp,7,6
