url_path,views_total,views_unique
/shalenMathew/Quotes-app,44,31
/shalenMathew/Quotes-app/releases,7,7
/shalenMathew/Quotes-app/tree/master/app,4,3
/shalenMathew/Quotes-app/tree/master/app/src,4,3
/shalenMathew/Quotes-app/releases/tag/v5.4,3,3
/shalenMathew/Quotes-app/issues,3,2
/shalenMathew/Quotes-app/tree/master,3,2
/shalenMathew/Quotes-app/tree/master/app/src/main,3,2
/shalenMathew/Quotes-app/tree/master/app/src/main/java/com/shalenmathew/quotesapp,3,2
/shalenMathew/Quotes-app/discussions,2,2
