url_path,views_total,views_unique
/shalenMathew/Quotes-app,39,24
/shalenMathew/Quotes-app/commits/master,13,2
/shalenMathew/Quotes-app/releases/tag/v5.2,4,4
/shalenMathew/Quotes-app/issues,4,3
/shalenMathew/Quotes-app/tree/master/app,4,3
/shalenMathew/Quotes-app/pulls,2,2
/shalenMathew/Quotes-app/releases,2,2
/shalenMathew/Quotes-app/blob/master/.gitignore,2,1
/shalenMathew/Quotes-app/graphs/contributors,2,1
/shalenMathew/Quotes-app/blob/master/app/build.gradle.kts,1,1
